,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_lr,param_max_epochs,param_module__activation_fun,param_module__hidden_layers,param_module__num_units,param_optimizer,param_optimizer__momentum,param_optimizer__nesterov,param_optimizer__weight_decay,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
147,6.847184157371521,2.4514949797614833,0.008062911033630372,0.004641138899117369,254,0.036519225175237584,1000,tanh,2,36,<class 'torch.optim.sgd.SGD'>,0.95,True,0.01040796738807747,"{'batch_size': 254, 'lr': 0.036519225175237584, 'max_epochs': 1000, 'module__activation_fun': 'tanh', 'module__hidden_layers': 2, 'module__num_units': 36, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.95, 'optimizer__nesterov': True, 'optimizer__weight_decay': 0.01040796738807747}",1.267220854591158,1.085629618369547,1.157502470748093,1.2450782232742785,1.7319356491159004,1.2776672719676692,1.3213993887087905,1.4110667021538978,1.2221576271200538,1.0835225043649024,1.2803180310414293,0.17867851697668743,484
775,9.591405463218688,1.0030713633096744,0.010228133201599121,0.008738594143991975,683,0.022447811077570566,1000,sigmoid,2,49,<class 'torch.optim.sgd.SGD'>,0.95,False,0.014808259426991766,"{'batch_size': 683, 'lr': 0.022447811077570566, 'max_epochs': 1000, 'module__activation_fun': 'sigmoid', 'module__hidden_layers': 2, 'module__num_units': 49, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.95, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.014808259426991766}",1.1951398138601081,1.1700905286671972,1.3016359347822075,1.3537230778457527,1.320934787896791,1.3917049575120883,1.3322257527563357,1.2531890829927044,1.3295745385768718,1.1760007002475588,1.2824219175137614,0.074832740331788,483
327,9.646991729736328,1.4704882513242579,0.010514974594116211,0.006271548466735729,529,0.0061311253473714505,1000,tanh,2,29,<class 'torch.optim.sgd.SGD'>,0.9,True,0.04284482311803525,"{'batch_size': 529, 'lr': 0.0061311253473714505, 'max_epochs': 1000, 'module__activation_fun': 'tanh', 'module__hidden_layers': 2, 'module__num_units': 29, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': True, 'optimizer__weight_decay': 0.04284482311803525}",1.2163199768086572,1.1701253471069766,1.28821677456897,1.381132163499531,1.320006728494414,1.3842863306347142,1.3278670108183883,1.2225750109418891,1.373046822733897,1.157155893235044,1.2840732058842481,0.08250475591231964,482
248,6.560541820526123,1.4271070287604413,0.013861870765686036,0.007717831556914889,551,0.005272795004109721,1000,relu,2,39,<class 'torch.optim.sgd.SGD'>,0.95,True,0.053324112504722576,"{'batch_size': 551, 'lr': 0.005272795004109721, 'max_epochs': 1000, 'module__activation_fun': 'relu', 'module__hidden_layers': 2, 'module__num_units': 39, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.95, 'optimizer__nesterov': True, 'optimizer__weight_decay': 0.053324112504722576}",1.226609441626789,1.2168686267240603,1.2724773380275172,1.332814120960639,1.336571427328246,1.4101760019373177,1.3281598324446302,1.190008482426629,1.3449309438298969,1.2398372653758887,1.2898453480681613,0.06716082811505143,481
156,6.0680028915405275,0.6418233260615958,0.008874773979187012,0.005177701809138151,1098,0.030466608632961804,1000,sigmoid,1,36,<class 'torch.optim.sgd.SGD'>,0.95,True,0.014642643503202095,"{'batch_size': 1098, 'lr': 0.030466608632961804, 'max_epochs': 1000, 'module__activation_fun': 'sigmoid', 'module__hidden_layers': 1, 'module__num_units': 36, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.95, 'optimizer__nesterov': True, 'optimizer__weight_decay': 0.014642643503202095}",1.2537445000519878,1.173426072064199,1.3155266806987442,1.3821968218325673,1.3306675614663084,1.3942386076358475,1.3569443684659506,1.279458317667582,1.4106645329778356,1.2124552384414005,1.3109322701302424,0.07573608187874988,480
93,4.169571900367737,0.6438521819950702,0.019230294227600097,0.012254065626772483,242,0.03223681110740659,1000,tanh,1,32,<class 'torch.optim.sgd.SGD'>,0.9,False,0.03057305729638486,"{'batch_size': 242, 'lr': 0.03223681110740659, 'max_epochs': 1000, 'module__activation_fun': 'tanh', 'module__hidden_layers': 1, 'module__num_units': 32, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.03057305729638486}",1.2404317381910812,1.201825986609311,1.329960022373755,1.4185439430009155,1.3057777896747553,1.4005928607587528,1.3504666112419357,1.2542841216563283,1.4319662591792588,1.2007357676894488,1.3134585100375542,0.08269406109800495,479
930,11.131181144714356,1.3486034815194061,0.008106327056884766,0.006634601126114025,1227,0.05786350243403999,1000,sigmoid,2,15,<class 'torch.optim.sgd.SGD'>,0.9,False,0.01218487622967546,"{'batch_size': 1227, 'lr': 0.05786350243403999, 'max_epochs': 1000, 'module__activation_fun': 'sigmoid', 'module__hidden_layers': 2, 'module__num_units': 15, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.01218487622967546}",1.2614939910800833,1.205556606215642,1.3505018861558205,1.4344572892090433,1.3059101394636738,1.3995009788445063,1.3903596546024757,1.2357028635162721,1.3764861482650714,1.2120500329994794,1.3172019590352069,0.0799325262855481,478
663,7.426937103271484,1.2005657340178928,0.014512205123901367,0.007590356984656852,1267,0.027231805190377757,1000,tanh,2,39,<class 'torch.optim.sgd.SGD'>,0.9,False,0.07277044312732371,"{'batch_size': 1267, 'lr': 0.027231805190377757, 'max_epochs': 1000, 'module__activation_fun': 'tanh', 'module__hidden_layers': 2, 'module__num_units': 39, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.07277044312732371}",1.1752458195153035,1.1879703931342391,1.311244058205669,1.3972731294824665,1.4858910184829754,1.4636768431199672,1.3636034618418915,1.3094976206022995,1.3603490923804449,1.199198800506014,1.3253950237271273,0.10513692799318476,477
656,4.989411091804504,0.5485531514910782,0.013381147384643554,0.009457377189999254,493,0.06076090643375288,1000,sigmoid,1,78,<class 'torch.optim.sgd.SGD'>,0.9,False,0.015435915545867797,"{'batch_size': 493, 'lr': 0.06076090643375288, 'max_epochs': 1000, 'module__activation_fun': 'sigmoid', 'module__hidden_layers': 1, 'module__num_units': 78, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.015435915545867797}",1.2180642104126458,1.2333805845364143,1.3257425486817396,1.449122430294528,1.3455798929781282,1.4477143473082916,1.4120599990500544,1.2362541083554577,1.434579053543564,1.2143879966866789,1.3316885171847501,0.09485206947936284,476
478,27.334306478500366,3.439323791205626,0.01310124397277832,0.007386603740506186,329,0.006637449013710772,1000,sigmoid,2,87,<class 'torch.optim.sgd.SGD'>,0.9,True,0.0091752225742942,"{'batch_size': 329, 'lr': 0.006637449013710772, 'max_epochs': 1000, 'module__activation_fun': 'sigmoid', 'module__hidden_layers': 2, 'module__num_units': 87, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': True, 'optimizer__weight_decay': 0.0091752225742942}",1.2462926396077736,1.2320390268600077,1.347249222345146,1.450713926296037,1.3625401380590927,1.4265752517639245,1.4063021112513496,1.2691963993124944,1.4127580756531621,1.2069802052821175,1.3360646996431105,0.08543556352741398,475
347,5.049336695671082,0.5884048165360328,0.011067843437194825,0.009377627137023075,1082,0.1156924116802632,1000,sigmoid,1,18,<class 'torch.optim.sgd.SGD'>,0.9,False,0.0246679774067173,"{'batch_size': 1082, 'lr': 0.1156924116802632, 'max_epochs': 1000, 'module__activation_fun': 'sigmoid', 'module__hidden_layers': 1, 'module__num_units': 18, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.0246679774067173}",1.309816603205706,1.3156445379319943,1.3881749154201575,1.5236641713102956,1.3561343128575867,1.4678242581903487,1.4402163019753937,1.2785434674723704,1.4552008511876702,1.281491773598122,1.3816711193149644,0.08204070495802934,474
308,3.8963788747787476,0.5483341640808415,0.009058332443237305,0.007060578328778371,1266,0.024748397077114494,1000,tanh,1,66,<class 'torch.optim.sgd.SGD'>,0.9,True,0.06243401698854006,"{'batch_size': 1266, 'lr': 0.024748397077114494, 'max_epochs': 1000, 'module__activation_fun': 'tanh', 'module__hidden_layers': 1, 'module__num_units': 66, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': True, 'optimizer__weight_decay': 0.06243401698854006}",1.3225499007472754,1.2460850234094418,1.4203181514390428,1.5528291008974378,1.3719660440053707,1.468834120920278,1.3957842394037354,1.3403437554948312,1.4952406820217918,1.2915740515472312,1.3905525069886435,0.09082565764003699,473
857,3.0161821365356447,1.1475643118883863,0.004046773910522461,0.001465833807905077,274,0.013915982108198895,1000,tanh,2,24,<class 'torch.optim.sgd.SGD'>,0.95,False,0.0747320067338979,"{'batch_size': 274, 'lr': 0.013915982108198895, 'max_epochs': 1000, 'module__activation_fun': 'tanh', 'module__hidden_layers': 2, 'module__num_units': 24, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.95, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.0747320067338979}",1.3618646761528532,1.2988699910728108,1.3704763743886375,1.4945703345469963,1.5052532749180507,1.514674651163413,1.3753294754297214,1.2639926934152617,1.4907010006053107,1.32305160401897,1.3998784075712025,0.08887041313688958,472
393,3.7155888795852663,0.8206910593901965,0.00980391502380371,0.007225018594285294,314,0.006705882114300293,1000,tanh,2,47,<class 'torch.optim.sgd.SGD'>,0.95,False,0.09556064463029179,"{'batch_size': 314, 'lr': 0.006705882114300293, 'max_epochs': 1000, 'module__activation_fun': 'tanh', 'module__hidden_layers': 2, 'module__num_units': 47, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.95, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.09556064463029179}",1.2626781087102634,1.307211957759875,1.3864722469807567,1.5292557981005288,1.4444164424798542,1.5013857149427994,1.4326380774714893,1.365545531384703,1.5345203581833302,1.291721138877399,1.4055845374891,0.09400499458126323,471
558,9.609502220153809,2.903430780364721,0.01627655029296875,0.012718090004134017,1094,0.02067084615177198,1000,tanh,2,33,<class 'torch.optim.sgd.SGD'>,0.95,False,0.03563986822735012,"{'batch_size': 1094, 'lr': 0.02067084615177198, 'max_epochs': 1000, 'module__activation_fun': 'tanh', 'module__hidden_layers': 2, 'module__num_units': 33, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.95, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.03563986822735012}",1.472701270497383,1.137956741945188,1.2612081887690645,2.7520693923745836,1.2851715147271192,1.2919558530071176,1.253930733224055,1.1443772982609899,1.3550998394874703,1.1252700576953816,1.4079740889988352,0.4593149216185217,470
881,5.557904124259949,1.0962841683309272,0.0061205863952636715,0.004626885707462881,326,0.004016125403858614,1000,relu,2,50,<class 'torch.optim.sgd.SGD'>,0.9,True,0.15735845688069244,"{'batch_size': 326, 'lr': 0.004016125403858614, 'max_epochs': 1000, 'module__activation_fun': 'relu', 'module__hidden_layers': 2, 'module__num_units': 50, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': True, 'optimizer__weight_decay': 0.15735845688069244}",1.3170632711030488,1.3735318174935822,1.408696423851906,1.4970250052953125,1.4637427277358852,1.5058460058014196,1.5149022982756895,1.2799306809622095,1.4730470047185296,1.2491671679202805,1.4082952403157862,0.09346257804320277,469
617,6.415818119049073,1.5744973696167277,0.011960840225219727,0.006679638657085554,878,0.04792236838014238,1000,tanh,2,35,<class 'torch.optim.sgd.SGD'>,0.9,False,0.0509255021979,"{'batch_size': 878, 'lr': 0.04792236838014238, 'max_epochs': 1000, 'module__activation_fun': 'tanh', 'module__hidden_layers': 2, 'module__num_units': 35, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.0509255021979}",1.2896486424693936,1.3083193369377824,1.3792740283603955,1.49605415554199,1.4486398719307174,1.4974456181875746,1.4196067347114247,1.44388844330508,1.48930603108908,1.3189004808664322,1.409108334339987,0.07624560287710921,468
37,3.503987455368042,0.25667513223330213,0.007442188262939453,0.004673614807273914,1195,0.030950382031538198,1000,sigmoid,1,52,<class 'torch.optim.sgd.SGD'>,0.9,False,0.03462893554702691,"{'batch_size': 1195, 'lr': 0.030950382031538198, 'max_epochs': 1000, 'module__activation_fun': 'sigmoid', 'module__hidden_layers': 1, 'module__num_units': 52, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.03462893554702691}",1.3377710458983605,1.3878526296046443,1.449122881530819,1.6005430229400333,1.4440548956618273,1.5505387486147701,1.5260539853707291,1.3610214614554454,1.5411221303213807,1.3427848624009076,1.4540865663798916,0.09088328022599963,467
645,6.301757955551148,0.5703283520789851,0.010264134407043457,0.011779111133728539,1044,0.03778956292132465,1000,sigmoid,1,34,<class 'torch.optim.sgd.SGD'>,0.9,False,0.04179047527750344,"{'batch_size': 1044, 'lr': 0.03778956292132465, 'max_epochs': 1000, 'module__activation_fun': 'sigmoid', 'module__hidden_layers': 1, 'module__num_units': 34, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.04179047527750344}",1.3776466157427407,1.3876755102852683,1.4409481009146325,1.610820540920236,1.4523575544581377,1.5398256048224026,1.5702074506229027,1.357667624950409,1.5222879582105722,1.3630844001855813,1.4622521361112883,0.08797303876947588,466
355,6.133503890037536,1.239017745524341,0.014852046966552734,0.009552547070725685,135,0.04231093593959646,1000,tanh,2,36,<class 'torch.optim.sgd.SGD'>,0.9,False,0.032765930517246626,"{'batch_size': 135, 'lr': 0.04231093593959646, 'max_epochs': 1000, 'module__activation_fun': 'tanh', 'module__hidden_layers': 2, 'module__num_units': 36, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.032765930517246626}",1.6335386121855642,1.2046009091506327,1.519200487244398,1.5581811007140274,1.326592341331499,1.5417030713471926,1.4345399117783497,1.3332518783951164,1.7537052428027742,1.3800584251681964,1.468537198011775,0.15543469914162225,465
181,6.3435794591903685,1.9794810928967568,0.006803202629089356,0.00295338806833122,603,0.016534880356251863,1000,relu,1,27,<class 'torch.optim.sgd.SGD'>,0.9,False,0.11068348639389973,"{'batch_size': 603, 'lr': 0.016534880356251863, 'max_epochs': 1000, 'module__activation_fun': 'relu', 'module__hidden_layers': 1, 'module__num_units': 27, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.11068348639389973}",1.3641519683756327,1.4088671885262756,1.4882846932326044,1.5726539798473056,1.53250194649051,1.5823053678679735,1.5698836351135619,1.308510994160534,1.5506794971406908,1.3092612233295133,1.46871004940846,0.10522220317938194,464
851,1.834825873374939,0.34268491007115914,0.005054450035095215,0.002407557256120121,213,0.00791421286569647,1000,tanh,2,29,<class 'torch.optim.sgd.SGD'>,0.95,True,0.10344626697037508,"{'batch_size': 213, 'lr': 0.00791421286569647, 'max_epochs': 1000, 'module__activation_fun': 'tanh', 'module__hidden_layers': 2, 'module__num_units': 29, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.95, 'optimizer__nesterov': True, 'optimizer__weight_decay': 0.10344626697037508}",1.3888882527449973,1.3752297417897927,1.4801442297105503,1.5835692508888424,1.4867743807179588,1.5922619914986138,1.4666515161612428,1.4756266867980026,1.6217269160245593,1.3478473564892104,1.4818720322823773,0.08964737461172029,463
60,2.6405229806900024,0.5767847395246974,0.006977558135986328,0.004551997909959449,933,0.014806342905278474,1000,tanh,2,16,<class 'torch.optim.sgd.SGD'>,0.9,True,0.08863403047037091,"{'batch_size': 933, 'lr': 0.014806342905278474, 'max_epochs': 1000, 'module__activation_fun': 'tanh', 'module__hidden_layers': 2, 'module__num_units': 16, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': True, 'optimizer__weight_decay': 0.08863403047037091}",1.3294052317514455,1.3494859244814492,1.3886960817683012,1.6692877324732174,1.539669810997364,1.577267900949582,1.5672202117012857,1.447334263865885,1.6415045684889744,1.3405911689341972,1.4850462895411702,0.12281644974034243,462
877,1.7214348554611205,0.18975198506177945,0.00597226619720459,0.0030041454723938755,173,0.0974646187779649,1000,sigmoid,1,61,<class 'torch.optim.sgd.SGD'>,0.9,False,0.018800822692431433,"{'batch_size': 173, 'lr': 0.0974646187779649, 'max_epochs': 1000, 'module__activation_fun': 'sigmoid', 'module__hidden_layers': 1, 'module__num_units': 61, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.018800822692431433}",1.4301784937094926,1.378127620184332,1.5231296168010038,1.5916093825397635,1.5015055303622906,1.6154224169545603,1.543062898505451,1.3800622214164053,1.5783774014702416,1.3251506750556556,1.4866626256999198,0.09651720609526887,461
227,7.611157727241516,3.758561007706943,0.007924485206604003,0.0049200544708545724,764,0.0742716472438302,1000,sigmoid,2,32,<class 'torch.optim.sgd.SGD'>,0.9,False,0.03620473736036532,"{'batch_size': 764, 'lr': 0.0742716472438302, 'max_epochs': 1000, 'module__activation_fun': 'sigmoid', 'module__hidden_layers': 2, 'module__num_units': 32, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.03620473736036532}",1.4176653844857574,1.38785468400421,1.4818891656858133,1.6334208351440895,1.4854570528058182,1.597376181050799,1.5403503182351141,1.4103798549202151,1.5116014956195551,1.4405841391646501,1.4906579111116023,0.07722066555536305,460
511,3.1100437164306642,0.33966871062407283,0.011107707023620605,0.008849990699596801,388,0.06696091566669628,1000,sigmoid,1,81,<class 'torch.optim.sgd.SGD'>,0.9,False,0.025478377915619726,"{'batch_size': 388, 'lr': 0.06696091566669628, 'max_epochs': 1000, 'module__activation_fun': 'sigmoid', 'module__hidden_layers': 1, 'module__num_units': 81, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.025478377915619726}",1.4070833633492763,1.3627120321336434,1.4870923737666213,1.650852671747369,1.4438339040467614,1.6079494217620756,1.5454618649599248,1.4296261891162485,1.5719509371241231,1.4384207950171195,1.4944983553023161,0.0899432266424523,459
637,12.675928235054016,1.5176156026044336,0.008408594131469726,0.006333032083775331,319,0.0050872541563029075,1000,relu,1,86,<class 'torch.optim.sgd.SGD'>,0.9,False,0.12994708409299213,"{'batch_size': 319, 'lr': 0.0050872541563029075, 'max_epochs': 1000, 'module__activation_fun': 'relu', 'module__hidden_layers': 1, 'module__num_units': 86, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.12994708409299213}",1.4054181141344677,1.4217831161069243,1.4926485299391854,1.5932579208165407,1.5522765742432802,1.603461858193229,1.631200142260781,1.344138501954258,1.5766941449023728,1.3472891579325679,1.4968168060483609,0.10385540144572959,458
